adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/gtBjAqY6yf5nI4BTgi1BrmOVzQS.jpg,[27],1691,en,Hostel: Part II,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",42.684,/4vypgqZRaVpeMDyjqCJSUNKSAeU.jpg,2007-06-08,Hostel: Part II,False,5.8,1560
False,/iWxqpJorA1YQ27FrJfpMhMmfCah.jpg,[35],9757,en,Norbit,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",41.91,/adBqvVwyzHgDzZJnNCqe8RWImxV.jpg,2007-02-08,Norbit,False,5.6,1817
False,/9Hilm6DFqRnq1p7ff7GMu73ooBI.jpg,"[18, 10751, 14]",38057,zh,宝葫芦的秘密,"The Secret of the Magic Gourd follows the wondrous adventures of a young schoolboy named Wang Bao. When Wang Bao discovers a magical gourd that can instantly grant his every wish, the awkward child suddenly becomes a hero amongst his curious classmates. When the gourd proves more of a burden than a blessing and the boy decides to get rid of it, he quickly discovers that's easier said than done.",39.926,/uwJilsNFXDpdI6UNd2IJgL3R2GN.jpg,2007-06-29,The Secret of the Magic Gourd,False,7.3,88
False,/jowHrUwvTDuL51DXYCpfsb3sLkO.jpg,"[27, 35]",23202,en,Trick 'r Treat,"Four interwoven stories that occur on Halloween: an everyday high school principal has a secret life as a serial killer; a college virgin might have just met the one guy for her; a group of teenagers pull a mean prank, and a bitter old recluse receives an uninvited guest.",38.767,/w0nmol4g7n6MFfhfphV7GzHHYjB.jpg,2007-10-26,Trick 'r Treat,False,6.9,1333
False,/haJIKsWFhOHACq6meNFIxUEouTV.jpg,"[27, 9648]",8329,es,[REC],A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,38.313,/5XsVGgo8I12v3KlPcD0r1CNHMC6.jpg,2007-11-23,[REC],False,7.2,3364
False,/q7wzH2vkcJnVrmoLMCFyo7U3yz2.jpg,"[12, 14, 28, 53]",1979,en,Fantastic Four: Rise of the Silver Surfer,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",36.67,/9wRfzTcMyyzkQxVDqBHv8RwuZOv.jpg,2007-06-13,Fantastic Four: Rise of the Silver Surfer,False,5.6,6701
False,/7Ly4Smxxp5qBBxsoIZ4otEOG1kc.jpg,"[16, 18, 10749]",38142,ja,秒速5センチメートル,"Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",36.019,/t0ISGhwZtghakg46TWCOWBTIflZ.jpg,2007-03-03,5 Centimeters per Second,False,7.3,1465
False,/aYMvNOHPozMqpRu76EmzCH0PksC.jpg,"[27, 53]",13474,en,P2,"Angela, a corporate climber, gets stuck working late on Christmas Eve and finds herself the target of an unhinged security guard. With no help in sight, the woman must overcome physical and psychological challenges to survive.",35.517,/3mTtQSKoFNyvhbcqBUJl8tPRqMz.jpg,2007-11-09,P2,False,6.2,634
False,/2AlVaQDH67RgulE2AqXBSPr2POF.jpg,"[27, 18, 53]",6537,es,El orfanato,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",35.361,/w74w0e8W06MVC6p6wx9h9Z2zg5j.jpg,2007-05-20,The Orphanage,False,7.2,2319
False,/aS7M839gMmcokvUwNM3DFqOLqzu.jpg,"[35, 18, 10751, 10402, 10749, 10770]",13649,en,High School Musical 2,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?",33.874,/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg,2007-08-17,High School Musical 2,False,6.5,3267
False,/mXNYdRrf8jyHYvIvI5FQr0VuAM8.jpg,"[16, 10751, 14]",29826,es,La Leyenda de la Nahuala,"Leo San Juan, an insecure child of nine years old, lives eternally frightened by horror stories that Nando tells his older brother. Within these stories it is 'The Legend of Nahuala', according to which, an old abandoned Casona is possessed by the spirit of an evil witch known as the Nahuala.",33.75,/nQ94eTRXQogJTDwlbq0R8VXSNMZ.jpg,2007-10-31,The Legend of the Nahuala,False,7.6,130
False,/aRqTPOPt8BOHE0ngppM9jnuuaeS.jpg,"[28, 53]",1571,en,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",33.222,/31TT47YjBl7a7uvJ3ff1nrirXhP.jpg,2007-06-20,Live Free or Die Hard,False,6.6,4776
False,/ntEHvLm7QLHpcw3EGmH1aXyziwP.jpg,"[28, 53, 18]",1620,en,Hitman,"A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",33.082,/h69UJOOKlrHcvhl5H2LY74N61DQ.jpg,2007-11-21,Hitman,False,6.1,2643
False,/toTvLL9gJs6g12wY5pdjSrU5nTf.jpg,"[18, 28, 80]",7347,pt,Tropa de Elite,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",32.897,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,2007-10-12,Elite Squad,False,8.1,1751
False,/yFM0Ry7A7ned4lFZU35rFWP4dYV.jpg,"[16, 10751, 14, 10749]",16962,en,Barbie Fairytopia: Magic of the Rainbow,Elina goes to a fairy school to learn dancing and fairy magic. The spring of the fairy land is soon threatened by evil Laverna who intends to prevent fairies from performing the annual vital rainbow dance. Elina must stop quarreling with her fellow students and unite them to save the first bud of the spring.,32.812,/nJmIZo7qX4iTACcBJdKh3qJ2Tyh.jpg,2007-03-13,Barbie Fairytopia: Magic of the Rainbow,False,6.8,345
False,/sqpFZaPi3VSXDRRz4gRFlHfrYKy.jpg,"[12, 18, 10751]",1265,en,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.",32.783,/3xFxGodKPMFLheS8rujFSmLfcq4.jpg,2007-02-15,Bridge to Terabithia,False,7.3,3800
False,/c4L5nFbs72Cfe4Q4hF0T99USa1I.jpg,"[16, 878, 28, 18]",15137,ja,ヱヴァンゲリヲン新劇場版：序,"After the Second Impact, Tokyo-3 is being attacked by giant monsters called Angels that seek to eradicate humankind. The child Shinji's objective is to fight the Angels by piloting one of the mysterious Evangelion mecha units. A remake of the first six episodes of GAINAX's famous 1996 anime series. The film was retitled ""Evangelion: 1.01"" for its home video version and ""Evangelion: 1.11"" for a release with additional scenes.",32.286,/pETU4GurpeEjBOM8oytMH0yNBHx.jpg,2007-09-01,Evangelion: 1.0 You Are (Not) Alone,False,7.7,630
False,/bsU6KKTKhNYWfZNuUkGXWIFZiHe.jpg,"[35, 99]",14158,en,Jackass 2.5,"The crew have now set off to finish what as left over from Jackass 2.0, and in this version they have Wee Man use a 'pee' gun on themselves, having a mini motor bike fracas in the grocery mall, a sperm test, a portly crew member disguised as King Kong, as well as include three episodes of their hilarious adventures in India.",30.857,/qriTT0KQvvuCs73z0LyEduw6XX.jpg,2007-12-18,Jackass 2.5,False,6.1,385
False,/fCCvn3xsG29TGKJPvZgTRppsDgk.jpg,"[80, 18, 53]",6977,en,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",30.702,/6d5XOczc226jECq0LIX0siKtgHR.jpg,2007-11-08,No Country for Old Men,False,7.9,9567
False,/3WrR2rYX7nHWnBhWHLZptsJ2bEj.jpg,"[27, 878, 53]",5876,en,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",30.686,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,2007-11-21,The Mist,False,6.9,3897
False,/7lWEcPrMOtfBSdGhozaPFdgXMqe.jpg,"[18, 80]",4982,en,American Gangster,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Partly based on a true story.",30.583,/8sV6nWuKczuXRt0C6EWoXqJAj6G.jpg,2007-11-02,American Gangster,False,7.6,4302
False,/vTTTVK44UVpi2HtE1DbKkgiMpAk.jpg,"[28, 12, 16]",17101,ja,劇場版 BLEACH The DiamondDust Rebellion もう一つの氷輪丸,"When an artifact known as the ""King's Seal"" is stolen during transport from Soul Society, Hitsugaya Toushirou is assigned to retrieve it. Toushirou goes missing after a battle with the thieves, leading Seireitei to suspect him of treachery. They order his immediate capture and execution. Unwilling to believe him capable of such a crime, Ichigo, Rangiku, Rukia, and Renji set out to find Toushirou.",30.52,/1PV8OKvHSYvgmdVnU2wcuzQGthP.jpg,2007-12-22,Bleach the Movie: The DiamondDust Rebellion,False,6.7,124
False,/w8VDpCcKezdBbXJEWMHwttI35mU.jpg,"[27, 53]",4513,en,30 Days of Night,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",30.502,/goHX48AYgfsKhNYnbgC92YF9URL.jpg,2007-10-17,30 Days of Night,False,6.4,2168
False,/mujUrk2diGe5vRCb3kdpHZeobRs.jpg,[53],6145,en,Fracture,"A husband is on trial for the attempted murder of his wife, in what is seemingly an open/shut case for the ambitious district attorney trying to put him away. However, there are surprises for both around every corner, and, as a suspenseful game of cat-and-mouse is played out, each must manipulate and outwit the other.",29.981,/qNen8x5gaikjIg9CFihgxYcJwQe.jpg,2007-04-19,Fracture,False,7.3,3151
False,/3W2PntikGPhaIxBHyesf26Su64o.jpg,"[28, 18, 9648, 53]",2503,en,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",29.813,/xqf7mzA77LmMJByvwxRLNdw5pz4.jpg,2007-08-03,The Bourne Ultimatum,False,7.4,6373
False,/f9yEBORApPU14FOcrAS6cxpr6D4.jpg,"[28, 14, 27, 878]",16221,ja,どろろ,"Hyakkimaru, a warrior on a quest to reclaim 48 of his body parts which were each taken by a demon, is joined by Dororo, a thief on a quest to avenge the death of her parents.",29.672,/vEM9WY9ufaIeX8xHdHyJ8H2udNz.jpg,2007-03-15,Dororo,False,7,104
False,/jP2htGBHE7vKq4MLeC75UeC0sZH.jpg,"[80, 18, 9648, 53]",1949,en,Zodiac,"The true story of the investigation of the ""Zodiac Killer"", a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for three men as their lives and careers are built and destroyed by the endless trail of clues.",29.215,/5tnuz3iLfeK7PJ8NK8OsnEOoczf.jpg,2007-03-02,Zodiac,False,7.5,8277
False,/aqGVdM065tIcVmaMIeozk80lLf6.jpg,"[28, 12, 9648, 53]",6637,en,National Treasure: Book of Secrets,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",29.046,/xxoIBbvmTj1ZttzV439jAvoovTw.jpg,2007-12-13,National Treasure: Book of Secrets,False,6.3,4245
False,/fCrErWTy5YXrzN3NbDoolHwB4b.jpg,"[10751, 12, 16]",52795,ja,映画ドラえもん のび太の新魔界大冒険 〜7人の魔法使い〜,"Nobita has changed the real world to a world of magic using the ""Moshimo Box"" in admiration of magic. One day, Nobita meets Chaplain Mangetsu, a magic researcher, and his daughter Miyoko. Nobita learns from them that the Great Satan of the Devildom Star is scheming to invade the Earth. The Chaplain tries to find a way out using ancient books, however, the Devildom Star rapidly approaches the Earth by the minute, causing earthquakes and abnormal weather conditions. Nobita, along with his friends, Doraemon, Shizuka, Suneo, Gaian and Dorami, together with Miyoko, storm into the Devildom Star, just like the ""Legendary Seven Heroes"" in an ancient book in order to confront the Great Satan and peace returns to the world of magic.",26.537,/4E0qUqbevK4DAW2RRbvZmjjPsOd.jpg,2007-03-10,Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,False,6.9,34
False,/bK4VigqGwROMnFRNT9gudON6C5b.jpg,"[28, 12, 35, 18, 16]",25278,ja,劇場版ワンピース エピソードオブアラバスタ 砂漠の王女と海賊たち,"A re-telling of the Alabaster Arc from One Piece (TV). Luffy and his crew come to rescue a land in the midst of a civil war, due to a powerful devil fruit user.",28.179,/xdUr3hCslqkgqsgahpnXbIynOBe.jpg,2007-03-03,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,False,6.6,95
False,/n0jQKmNs6bg0ZETjXrBrRzFUVDT.jpg,"[28, 12, 35]",11199,en,Wild Hogs,"Restless and ready for an adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.",28.156,/qYyPCZcpNGZwbyBo1gwdCiW5hHC.jpg,2007-03-02,Wild Hogs,False,5.9,1874
False,/ycZklwmkGjx6mFVpPYoxZ5MRV7Y.jpg,"[18, 10751, 14, 10770]",46169,en,Twitches Too,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.",26.992,/70aurzbqFMuJnwhIVW2aXeyzBAp.jpg,2007-10-12,Twitches Too,False,6.8,278
